2026-04-27 10:57:14 | INFO     | app.main | VIP车位告警系统启动中...
2026-04-27 11:59:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 11:59:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 11:59:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:00:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:00:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:00:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:00:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:00:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:00:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:01:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:01:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:01:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:01:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:01:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:01:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:02:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:02:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:02:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:02:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:02:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:02:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:03:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:03:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:03:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:03:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:03:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:03:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:04:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:04:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:04:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:04:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:04:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:04:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:05:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:05:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:05:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:05:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:05:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:05:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:06:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:06:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:06:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:06:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:06:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:06:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:07:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:07:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:07:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:07:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:07:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:07:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:08:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:08:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:08:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:08:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:08:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:08:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:09:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:09:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:09:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:09:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:09:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:09:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:10:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:10:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:10:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:10:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:10:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:10:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:11:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:11:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:11:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:11:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:11:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:11:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:12:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:12:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:12:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:12:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:12:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:12:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:13:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:13:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:13:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:13:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:13:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:13:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:14:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:14:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:14:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:14:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:14:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:14:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:15:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:15:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:15:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:15:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:15:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:15:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:16:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:16:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:16:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:16:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:16:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:16:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:17:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:17:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:17:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:17:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:17:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:17:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:18:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:18:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:18:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:18:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:18:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:18:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:19:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:19:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:19:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:19:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:19:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:19:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:20:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:20:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:20:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:20:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:20:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:20:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:21:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:21:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:21:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:21:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:21:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:21:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:22:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:22:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:22:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:22:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:22:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:22:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:23:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:23:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:23:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:23:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:23:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:23:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:24:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:24:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:24:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:24:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:24:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:24:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:25:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:25:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:25:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:25:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:25:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:25:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:26:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:26:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 12:26:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 12:26:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 12:26:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
